city;site_name;site;state;query_name;to_date;to_time;from_date;from_time;PM2.5;PM10;NO;NO2;NOx;NH3;SO2;CO;Ozone;Benzene;Toluene;Eth-Benzene;MP-Xylene;RH;WD;SR;BP;AT;TOT-RF;RF;Xylene;WS;O Xylene;Temp;P-Xylene;VWS;Rack Temp
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20191120;26-Nov-2019;00:00;25-Nov-2019;00:00;58.77;85.44;2.56;3.83;6.39;12.01;7.52;0.32;12.99;0.08;;0.39;2.57;78.34;164.74;283.3;;25.55;0.0;;;0.55;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20191120;27-Nov-2019;00:00;26-Nov-2019;00:00;54.47;91.88;3.47;4.37;7.84;12.22;7.85;0.31;11.3;0.04;;0.26;2.58;78.9;173.88;237.99;;24.8;0.0;;;0.54;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20191120;28-Nov-2019;00:00;27-Nov-2019;00:00;48.73;75.75;3.27;5.75;9.01;11.61;7.82;0.34;11.59;0.09;;0.21;2.72;80.28;157.05;223.61;;24.62;0.0;;;0.42;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20191120;29-Nov-2019;00:00;28-Nov-2019;00:00;48.53;85.24;2.63;5.33;7.96;11.46;7.6;0.36;15.51;0.18;;0.3;2.38;75.67;184.76;236.71;;25.91;0.0;;;0.59;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20191120;30-Nov-2019;00:00;29-Nov-2019;00:00;55.58;83.89;3.05;4.7;7.75;8.14;7.53;0.38;29.16;0.13;;0.07;1.22;81.52;192.15;195.19;;25.72;0.0;;;0.53;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;26-Sep-2020;00:00;25-Sep-2020;00:00;19.3;43.54;7.98;0.58;8.55;4.63;7.62;0.28;3.52;0.01;;0.12;1.66;92.48;125.82;;;26.94;0.0;;;0.37;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;27-Sep-2020;00:00;26-Sep-2020;00:00;18.75;47.22;7.68;0.59;8.24;4.83;7.59;0.26;3.59;0.08;;0.08;1.93;87.7;164.83;0.37;;27.25;0.0;;;0.42;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;28-Sep-2020;00:00;27-Sep-2020;00:00;20.38;42.22;7.52;0.49;7.99;4.87;7.54;0.23;3.57;0.03;;0.12;1.93;90.29;195.73;0.75;;26.52;0.0;;;0.45;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;29-Sep-2020;00:00;28-Sep-2020;00:00;21.81;46.31;7.23;0.67;7.88;4.86;7.51;0.23;3.59;0.03;;0.09;1.78;88.09;169.89;0.67;;26.91;0.0;;;0.39;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;30-Sep-2020;00:00;29-Sep-2020;00:00;24.33;50.41;6.84;0.65;7.47;4.9;7.58;0.25;3.63;0.07;;0.09;2.1;87.66;199.57;0.28;;26.81;0.0;;;0.43;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;01-Oct-2020;00:00;30-Sep-2020;00:00;26.21;56.22;6.52;0.73;7.19;5.03;7.56;0.26;3.71;0.08;;0.19;2.03;85.76;193.12;1.17;;27.02;0.0;;;0.58;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;02-Oct-2020;00:00;01-Oct-2020;00:00;25.21;51.29;7.41;0.66;8.02;5.19;7.34;0.28;3.66;0.04;;0.12;2.19;85.28;201.49;1.67;;26.92;0.0;;;0.58;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;03-Oct-2020;00:00;02-Oct-2020;00:00;35.46;58.49;7.99;0.78;8.69;5.33;7.63;0.27;3.77;0.01;;0.14;2.31;88.7;186.62;0.33;;27.31;0.0;;;0.41;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;04-Oct-2020;00:00;03-Oct-2020;00:00;39.42;66.9;8.04;1.06;9.01;5.65;7.68;0.3;3.87;0.05;;0.19;2.14;89.48;155.63;0.68;;27.59;0.0;;;0.67;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20200925;05-Oct-2020;00:00;04-Oct-2020;00:00;29.59;45.45;7.04;0.98;8.02;5.65;7.76;0.31;3.94;0.12;;0.15;1.62;93.79;140.59;0.33;;26.25;0.0;;;0.82;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;06-Oct-2020;00:00;05-Oct-2020;00:00;21.97;42.85;6.56;1.5;8.04;6.14;7.7;0.36;9.24;0.07;;0.07;1.32;89.65;173.73;11.81;;27.11;0.0;;;0.41;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;07-Oct-2020;00:00;06-Oct-2020;00:00;24.96;52.66;5.56;1.19;6.75;5.87;8.82;0.26;2.94;0.05;;0.14;1.53;87.48;179.49;9.17;;27.2;0.0;;;0.59;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;08-Oct-2020;00:00;07-Oct-2020;00:00;34.12;57.61;4.01;2.1;6.1;6.34;8.9;0.27;3.22;0.01;;0.16;1.22;86.36;205.88;3.83;;28.02;0.0;;;0.64;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;09-Oct-2020;00:00;08-Oct-2020;00:00;41.27;68.61;4.34;2.31;6.64;6.23;9.07;0.36;3.17;0.05;;0.07;1.01;88.29;186.35;1.22;;28.24;0.0;;;0.51;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;10-Oct-2020;00:00;09-Oct-2020;00:00;46.74;71.51;5.26;1.93;7.19;6.23;9.25;0.34;3.48;0.06;;0.16;2.09;81.48;156.15;4.59;;29.15;0.0;;;0.71;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;11-Oct-2020;00:00;10-Oct-2020;00:00;63.06;89.62;5.83;2.46;8.29;6.28;9.32;0.51;3.54;0.09;;0.11;3.17;87.26;181.98;3.15;;28.45;0.0;;;0.6;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;12-Oct-2020;00:00;11-Oct-2020;00:00;45.78;63.72;8.09;1.97;10.07;6.29;9.39;0.45;3.27;0.55;;0.11;2.32;89.61;120.14;;;28.39;0.0;;;0.34;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;13-Oct-2020;00:00;12-Oct-2020;00:00;45.27;60.54;8.99;1.28;10.26;6.07;9.41;0.4;3.11;0.11;;0.1;2.8;96.32;93.34;;999.1;26.85;0.0;;;0.36;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;14-Oct-2020;00:00;13-Oct-2020;00:00;45.9;74.56;7.78;1.88;9.66;5.87;9.48;0.45;3.27;0.11;;0.16;2.68;89.59;141.75;2.04;999.18;28.31;0.0;;;0.64;;;;;
Mumbai;Borivali East, Mumbai - MPCB;site_5113;Maharashtra;run2_maharashtra_mumbai_site_5113_20201005;15-Oct-2020;00:00;14-Oct-2020;00:00;45.04;70.65;9.37;0.54;9.89;5.98;10.0;0.58;3.71;0.07;;0.13;2.4;90.85;130.44;0.83;999.3;28.0;0.0;;;0.47;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;01-Dec-2019;00:00;30-Nov-2019;00:00;98.18;208.2;54.65;69.99;124.63;29.73;8.75;1.36;27.23;9.6;;17.54;39.05;65.48;204.91;;;29.42;0.0;;;0.74;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;02-Dec-2019;00:00;01-Dec-2019;00:00;102.4;206.5;58.11;64.52;122.63;31.73;8.83;1.42;24.71;11.57;;20.73;42.26;69.26;209.31;;;29.36;0.0;;;0.66;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;03-Dec-2019;00:00;02-Dec-2019;00:00;70.74;151.25;40.91;61.73;102.66;28.48;8.0;1.07;28.22;6.69;;13.84;29.64;67.41;195.57;;;29.56;0.0;;;0.75;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;04-Dec-2019;00:00;03-Dec-2019;00:00;46.8;132.29;59.51;43.9;103.43;27.0;9.2;0.89;16.27;1.84;;6.98;22.16;64.09;175.82;;;29.43;0.0;;;1.13;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;05-Dec-2019;00:00;04-Dec-2019;00:00;56.35;137.53;70.98;35.61;106.53;23.99;8.15;1.02;12.57;2.29;;8.59;28.17;64.97;185.46;0.34;;29.47;0.0;;;0.86;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;06-Dec-2019;00:00;05-Dec-2019;00:00;71.08;147.38;89.2;25.91;115.11;25.57;6.03;1.11;7.4;2.04;;8.24;27.52;72.77;240.21;0.42;;28.87;0.0;;;0.62;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;07-Dec-2019;00:00;06-Dec-2019;00:00;92.36;186.24;62.41;36.82;99.23;26.85;9.53;1.13;16.3;2.54;;9.33;29.68;58.38;202.07;0.18;;29.39;0.0;;;0.77;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;08-Dec-2019;00:00;07-Dec-2019;00:00;77.64;172.93;54.34;43.6;97.96;26.94;11.71;1.1;19.15;2.98;;10.65;30.09;54.13;177.2;;;28.48;0.0;;;0.78;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;09-Dec-2019;00:00;08-Dec-2019;00:00;94.6;177.69;47.91;50.92;98.83;26.57;11.7;1.14;20.06;3.25;;11.43;32.58;58.9;198.13;;;28.02;0.0;;;0.74;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191130;10-Dec-2019;00:00;09-Dec-2019;00:00;85.52;163.05;52.4;50.84;103.24;27.16;9.94;1.25;19.64;3.4;;11.36;34.48;63.15;203.15;;;28.78;0.0;;;0.67;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;11-Dec-2019;00:00;10-Dec-2019;00:00;85.36;172.8;57.06;58.83;115.89;26.21;8.73;1.35;15.47;2.83;;9.75;30.46;66.34;204.19;;;28.87;0.0;;;0.72;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;12-Dec-2019;00:00;11-Dec-2019;00:00;106.84;208.29;84.54;48.02;132.55;26.05;7.9;1.67;9.46;3.4;;10.82;34.03;68.51;207.05;;;28.6;0.0;;;0.57;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;13-Dec-2019;00:00;12-Dec-2019;00:00;100.68;208.28;93.41;48.8;137.31;26.81;8.91;1.62;13.32;3.39;;11.6;35.46;67.42;216.21;0.09;;27.73;0.0;;;0.55;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;14-Dec-2019;00:00;13-Dec-2019;00:00;74.03;157.67;54.81;41.83;96.64;24.87;7.42;1.11;14.86;2.93;;10.59;28.19;68.63;210.02;;;26.48;0.0;;;0.69;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;15-Dec-2019;00:00;14-Dec-2019;00:00;60.83;152.16;66.07;41.78;106.68;24.1;7.87;1.04;12.19;2.37;;9.46;24.07;66.69;221.32;0.01;;25.88;0.0;;;0.69;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;16-Dec-2019;00:00;15-Dec-2019;00:00;83.98;172.74;71.1;37.62;108.73;24.67;8.12;1.27;10.49;3.38;;11.04;27.18;66.98;208.36;;;25.99;0.0;;;0.61;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;17-Dec-2019;00:00;16-Dec-2019;00:00;103.72;200.91;75.17;41.36;116.53;26.12;7.92;1.59;8.06;5.56;;13.42;29.33;73.19;202.39;;;26.26;0.0;;;0.63;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;18-Dec-2019;00:00;17-Dec-2019;00:00;89.54;192.47;67.36;34.87;102.22;25.87;8.47;1.43;14.55;5.63;;13.91;29.11;67.56;176.82;0.06;;27.48;0.0;;;0.89;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;19-Dec-2019;00:00;18-Dec-2019;00:00;80.56;168.75;57.18;38.5;95.67;24.79;10.21;1.22;15.12;5.2;;12.97;26.96;62.62;180.33;0.07;;27.73;0.0;;;0.83;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191210;20-Dec-2019;00:00;19-Dec-2019;00:00;78.68;160.51;48.02;44.92;92.94;24.3;7.91;1.13;19.69;3.44;;10.01;22.8;58.95;204.54;0.11;;28.56;0.0;;;0.8;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;21-Dec-2019;00:00;20-Dec-2019;00:00;105.6;212.99;71.22;54.31;125.51;27.32;10.7;1.53;13.47;1.79;;7.34;16.44;64.13;204.25;;;27.83;0.0;;;0.66;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;22-Dec-2019;00:00;21-Dec-2019;00:00;108.26;238.61;97.31;39.16;135.56;38.72;11.61;1.85;10.46;2.01;;8.64;21.96;66.2;195.15;;;27.43;0.0;;;0.58;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;23-Dec-2019;00:00;22-Dec-2019;00:00;112.87;218.04;83.19;34.37;117.58;39.9;12.57;1.59;13.47;1.94;;8.84;24.72;63.36;182.82;;;28.07;0.0;;;0.67;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;24-Dec-2019;00:00;23-Dec-2019;00:00;106.41;200.25;81.15;30.59;111.72;38.35;12.1;1.54;12.9;1.74;;7.88;20.76;67.22;179.92;;;28.45;0.0;;;0.8;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;25-Dec-2019;00:00;24-Dec-2019;00:00;134.58;244.69;67.43;44.08;111.51;40.06;10.68;1.63;17.43;2.02;;7.95;24.3;69.25;202.94;;;28.36;0.0;;;0.64;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;26-Dec-2019;00:00;25-Dec-2019;00:00;155.28;275.38;64.87;40.27;105.14;32.9;9.85;1.72;10.81;2.14;;8.01;25.77;72.28;218.95;;;28.08;0.0;;;0.58;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;27-Dec-2019;00:00;26-Dec-2019;00:00;109.64;208.32;74.33;35.17;109.51;34.01;10.16;1.46;10.17;1.76;;7.33;21.08;61.25;222.61;;;27.52;0.0;;;0.7;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;28-Dec-2019;00:00;27-Dec-2019;00:00;104.5;211.47;85.48;38.04;123.51;30.91;10.81;1.5;8.91;1.61;;6.57;19.39;65.88;202.99;;;26.34;0.0;;;0.67;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;29-Dec-2019;00:00;28-Dec-2019;00:00;87.58;183.52;68.19;36.29;104.47;29.98;8.35;1.23;13.56;1.35;;6.4;21.88;61.84;203.53;;;27.87;0.0;;;0.78;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191220;30-Dec-2019;00:00;29-Dec-2019;00:00;87.31;174.76;60.59;34.35;94.95;26.72;9.91;1.08;14.72;1.46;;7.12;22.16;64.14;173.86;;;26.82;0.0;;;0.85;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;31-Dec-2019;00:00;30-Dec-2019;00:00;101.83;203.86;69.24;40.03;107.05;27.6;8.46;1.33;14.64;1.56;;6.83;23.33;67.22;205.22;;;26.06;0.0;;;0.65;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;01-Jan-2020;00:00;31-Dec-2019;00:00;78.86;174.78;46.03;50.78;96.82;28.2;10.39;1.04;18.62;1.01;;5.38;17.46;58.22;219.0;;;24.27;0.0;;;0.66;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;02-Jan-2020;00:00;01-Jan-2020;00:00;126.79;234.16;79.83;49.02;128.85;27.55;11.06;1.55;15.39;1.57;;6.53;20.74;66.46;170.59;;;22.48;0.0;;;0.69;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;03-Jan-2020;00:00;02-Jan-2020;00:00;131.12;224.32;41.74;56.26;97.95;28.34;7.2;1.22;15.79;1.27;;4.87;16.31;69.09;199.6;;;24.35;0.0;;;0.64;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;04-Jan-2020;00:00;03-Jan-2020;00:00;108.58;210.64;43.48;55.62;99.1;32.12;6.83;1.2;19.5;1.12;;5.05;17.13;65.12;218.26;;;24.02;0.0;;;0.73;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;05-Jan-2020;00:00;04-Jan-2020;00:00;117.26;221.51;45.39;54.6;100.0;32.62;6.94;1.2;17.32;1.18;;4.91;16.67;65.06;243.21;;;22.83;0.0;;;0.7;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;06-Jan-2020;00:00;05-Jan-2020;00:00;98.32;187.9;55.54;38.13;93.67;31.88;8.35;1.16;16.44;1.32;;5.39;18.44;61.79;180.63;0.02;;24.98;0.0;;;0.79;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;07-Jan-2020;00:00;06-Jan-2020;00:00;80.19;168.46;59.4;47.16;106.58;29.54;10.88;1.09;14.23;1.22;;5.63;19.08;60.32;181.44;;;26.93;0.0;;;0.92;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;08-Jan-2020;00:00;07-Jan-2020;00:00;93.94;199.51;68.61;53.64;122.25;27.06;8.77;1.42;18.29;2.42;;6.57;23.27;66.78;201.3;;;27.12;0.0;;;0.75;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20191230;09-Jan-2020;00:00;08-Jan-2020;00:00;77.35;167.11;70.24;37.52;107.77;27.95;5.85;1.12;12.05;1.66;;5.04;18.03;64.82;216.42;0.02;;26.78;0.0;;;0.67;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;10-Jan-2020;00:00;09-Jan-2020;00:00;74.13;167.2;50.42;52.02;102.44;25.23;7.8;0.99;17.92;1.29;;4.89;15.93;58.63;227.3;;;24.6;0.0;;;0.72;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;11-Jan-2020;00:00;10-Jan-2020;00:00;81.38;203.0;57.44;46.2;103.64;25.03;10.23;1.13;21.07;1.69;;5.2;16.19;56.44;161.86;0.02;;26.05;0.0;;;0.93;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;12-Jan-2020;00:00;11-Jan-2020;00:00;92.42;223.05;82.48;38.4;120.89;27.24;11.91;1.34;14.05;0.89;;2.64;6.53;59.01;180.6;;;27.42;0.0;;;0.89;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;13-Jan-2020;00:00;12-Jan-2020;00:00;104.33;233.06;113.45;31.65;142.63;27.23;9.81;1.7;13.34;1.26;;3.21;8.94;68.43;205.33;;;26.89;0.0;;;0.73;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;14-Jan-2020;00:00;13-Jan-2020;00:00;75.3;157.58;56.94;29.1;86.04;28.57;5.43;0.99;10.06;0.72;;2.22;5.99;75.15;205.76;;;26.64;0.0;;;0.61;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;15-Jan-2020;00:00;14-Jan-2020;00:00;43.45;141.7;54.36;24.31;78.6;29.93;5.56;0.84;11.32;0.64;;2.03;4.98;70.07;205.4;0.09;;25.11;0.0;;;0.76;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;16-Jan-2020;00:00;15-Jan-2020;00:00;39.91;137.12;59.44;35.15;94.58;27.78;6.17;0.79;11.36;0.46;;1.49;3.71;57.57;257.26;;;23.78;0.0;;;0.7;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;17-Jan-2020;00:00;16-Jan-2020;00:00;39.9;118.58;39.31;38.12;77.44;27.33;5.8;0.68;13.92;0.4;;1.39;3.71;59.97;219.4;;;21.75;0.0;;;0.85;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;18-Jan-2020;00:00;17-Jan-2020;00:00;68.04;168.28;56.93;43.85;100.78;28.28;7.76;0.93;13.88;0.43;;1.26;3.3;55.84;222.87;;;20.74;0.0;;;0.72;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200109;19-Jan-2020;00:00;18-Jan-2020;00:00;101.24;225.07;58.32;58.87;117.19;29.7;10.08;1.23;14.28;0.59;;1.49;4.16;57.15;195.72;0.12;;23.48;0.0;;;0.65;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200119;20-Jan-2020;00:00;19-Jan-2020;00:00;117.32;262.32;115.9;37.85;153.71;30.46;9.51;1.75;11.07;0.94;;2.32;6.37;62.34;218.35;;;25.36;0.0;;;0.55;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200119;21-Jan-2020;00:00;20-Jan-2020;00:00;100.39;237.66;115.63;52.01;158.64;30.92;11.5;1.88;13.48;1.11;;2.52;7.06;61.72;201.25;;;26.59;0.0;;;0.71;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200119;22-Jan-2020;00:00;21-Jan-2020;00:00;109.72;269.79;154.71;34.58;184.16;34.79;11.18;2.1;9.2;0.86;;2.44;7.14;62.53;205.39;;;26.29;0.0;;;0.59;;;;;
Mumbai;Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB;site_5107;Maharashtra;run2_maharashtra_mumbai_site_5107_20200119;23-Jan-2020;00:00;22-Jan-2020;00:00;81.89;244.27;121.42;64.24;165.46;41.81;10.14;1.65;9.46;0.72;;1.79;5.37;59.35;221.13;0.01;;27.04;0.0;;;0.63;;;;;
